ROA,ROE,capital_adequacy_ratio,npl_ratio,loan_to_deposit_ratio,net_interest_margin,cost_to_income_ratio,cluster_label
0.9349908991559779,10.903923344947735,16.82543442345865,29.982496982833716,56.03942840487029,3.3647322695302546,54.45565937234425,Elevated Risk
0.9862841849561772,21.638333333333332,19.68609480397008,3.760010715583352,63.21697363051511,2.981017698106516,41.94137486502308,Low Risk
1.2844814622300404,11.725935526753075,8.262142530937023,29.9949453881664,87.54635942361386,4.146779606836841,43.04433539917207,High Risk
-2.9734228723916947,-4772.18,16.404439793706555,30.0,48.7285085296235,3.196005748468769,61.38274680784802,Critical Risk
