ACTIVE,ROA,REPDTE,ROE,ASSET,state,INTINC,LNCI,NONIX,NETINC,LNLSDEPR,DEP,SC,LNCON,city,RBCRWAJ,LNRE,cert_id,NONII,LNLSNET,EQTOT,ID,loan_to_deposit_ratio,capital_adequacy_ratio,npl_ratio,cost_to_income_ratio,net_interest_margin,risk_tier,size_bucket
1,1.4277806506141748,20231231,15.37,3395126000,OHIO,151752000.0,202426000,78648000.0,47496000.0,52.38582821204284,2498231000,572099000,274517000.0,COLUMBUS,17.34553305615738,507147000,628,56906000.0,1308719000,299323000.0,628_20231231,52.38582821204284,17.34553305615738,4.002832404209218e-06,37.692300319182586,4.469701566304166,LOW,Systemically Important (>$250B)
1,1.1613182491345997,20231231,12.48,2540116000,NORTH CAROLINA,97054000.0,320815000,47547000.0,28782000.0,51.026809510286306,2031779000,842091000,186210000.0,CHARLOTTE,14.477871867837045,326966000,3510,23278000.0,1036752000,236206000.0,3510_20231231,51.026809510286306,14.477871867837045,4.92179513618361e-06,39.51318020144268,3.8208491265753217,LOW,Systemically Important (>$250B)
1,1.2920837808883454,20231231,13.56,1733244000,SOUTH DAKOTA,78188000.0,186893000,45391000.0,21994000.0,62.79136077284976,1416886000,386239000,110096000.0,SIOUX FALLS,14.559885064653724,394038000,3511,21949000.0,889682000,163002000.0,3511_20231231,62.79136077284976,14.559885064653724,7.057730826615551e-06,45.3288994078113,4.511078647899545,LOW,Systemically Important (>$250B)
1,0.6547246393123194,20231231,6.75,1684710000,SOUTH DAKOTA,92383000.0,149011000,39463000.0,11169000.0,47.99634226350315,1327597000,473235000,175588000.0,SIOUX FALLS,15.201189031773342,170888000,7213,16568000.0,637198000,163711000.0,7213_20231231,47.99634226350315,15.201189031773342,7.532406294982588e-06,36.22086993235491,5.483614390607285,LOW,Systemically Important (>$250B)
1,0.872920179030775,20231231,9.7,650658504,OHIO,29693360.0,97761669,18357023.0,5862096.0,70.26078773955238,524697711,153095920,55905346.0,CINCINNATI,15.435755974529682,182233824,6548,10359327.0,368656745,62161185.0,6548_20231231,70.26078773955238,15.435755974529682,1.90585927675221e-05,45.832188487129464,4.56358593908426,LOW,Systemically Important (>$250B)
1,1.0523283565800154,20231231,12.48,557463343,DELAWARE,24200034.0,125994128,13424989.0,5836901.0,74.00452159857636,428985450,133066791,27248844.0,WILMINGTON,12.942269225184658,119358978,6384,6767260.0,317468630,50118019.0,6384_20231231,74.00452159857636,12.942269225184658,2.3310813921544426e-05,43.352154050011606,4.341098711489627,LOW,Systemically Important (>$250B)
1,-0.11840869016821755,20231231,-1.06,527548000,NORTH CAROLINA,24218000.0,85569000,20213000.0,-644000.0,75.68025166060171,407533000,121454000,53982000.0,CHARLOTTE,13.309810265493926,119265000,9846,7505000.0,308422000,58144000.0,9846_20231231,75.68025166060171,13.309810265493926,2.453789018312627e-05,63.717176811776945,4.590672317969171,MEDIUM,Systemically Important (>$250B)
1,1.0723993971842218,20231231,10.6,521102000,NEW YORK,29265000.0,29444000,7149000.0,5475000.0,43.64792690944619,381773000,37663000,31410000.0,NEW YORK,15.782314518772097,26121000,33124,7350000.0,166636000,54820000.0,33124_20231231,43.64792690944619,15.782314518772097,2.619357576360822e-05,19.52478492421139,5.615983051302816,LOW,Systemically Important (>$250B)
1,1.1238971053599591,20231231,10.37,475628639,VIRGINIA,41878375.0,45833091,20092878.0,5242097.0,81.79101170706217,374160480,79315056,216460851.0,MCLEAN,14.332798981580158,29079400,4297,7276421.0,306029642,53187425.0,4297_20231231,81.79101170706217,14.332798981580158,2.6726499816335497e-05,40.87673967765017,8.804847220312148,LOW,Systemically Important (>$250B)
1,0.6083688967849572,20231231,5.16,367174651,DELAWARE,15620787.0,32107647,6678233.0,2306596.0,59.337333614394694,303720159,145474117,34282065.0,WILMINGTON,19.030203813721442,78776851,18409,937645.0,180219444,46280437.0,18409_20231231,59.337333614394694,19.030203813721442,3.292504532107795e-05,40.33131277164408,4.254320650256436,LOW,Systemically Important (>$250B)
1,0.828298693579611,20231231,10.24,332529000,NEW YORK,17106000.0,1579000,9758000.0,2776000.0,11.262302961069356,287126000,126070000,0.0,NEW YORK,16.407424830149683,6209000,639,9091000.0,32337000,27626000.0,639_20231231,11.262302961069356,16.407424830149683,3.482791527064773e-05,37.248539909149905,5.144212985935061,LOW,Systemically Important (>$250B)
1,0.2776340917504064,20231231,7.46,304549000,TEXAS,7671000.0,2075000,1408000.0,906000.0,15.557168868580126,257579000,231864000,9346000.0,WESTLAKE,37.96250999296018,26631000,57450,19000.0,40072000,16079000.0,57450_20231231,15.557168868580126,37.96250999296018,3.8823040698193565e-05,18.309492847854354,2.5188064974765965,LOW,Systemically Important (>$250B)
1,0.7194666427534258,20231231,8.02,293238000,MASSACHUSETTS,9147000.0,3488000,8982000.0,2086000.0,16.170045977416457,227068000,101352000,0.0,BOSTON,16.039433819853695,3069000,14,8712000.0,36717000,25391000.0,14_20231231,16.170045977416457,16.039433819853695,4.403967093557877e-05,50.293969427179576,3.119309230045219,LOW,Systemically Important (>$250B)
1,0.11785531684750301,20231231,0.99,265689963,ILLINOIS,12798076.0,47752315,6904510.0,290518.0,70.74579185823478,206601880,63231639,13097845.0,CHICAGO,13.316429480222268,54003919,16571,1222386.0,146162136,32997404.0,16571_20231231,70.74579185823478,13.316429480222268,4.840227010518975e-05,49.24595209487391,4.816921142030496,LOW,Systemically Important (>$250B)
1,0.7656354853611289,20231231,7.4,221750244,RHODE ISLAND,10202935.0,39256084,5288221.0,1711679.0,80.12738760232814,180831726,39076024,24180835.0,PROVIDENCE,13.047238598717984,79103040,57957,1779350.0,144895738,23288619.0,57957_20231231,80.12738760232814,13.047238598717984,5.530003070368305e-05,44.1336606498677,4.601093020668785,LOW,Large ($10B-$250B)
1,1.2836722880842697,20231231,13.43,213768000,OHIO,9789000.0,44862000,5175000.0,2686000.0,65.57647460326488,175810000,49720000,23595000.0,CINCINNATI,13.85189309000012,36955000,6672,2812000.0,115290000,21191000.0,6672_20231231,65.57647460326488,13.85189309000012,5.6879585916614524e-05,41.0681691929212,4.5792635006174915,LOW,Large ($10B-$250B)
1,5.9949584421366096,20231231,63.17,213617760,NORTH CAROLINA,10405465.0,37467170,5343292.0,11515658.0,90.14011588014044,146075591,29914597,2618290.0,RALEIGH,15.537066905368906,59694587,11063,12140202.0,131672707,21324217.0,11063_20231231,90.14011588014044,15.537066905368906,6.845770694160669e-05,23.69986215089578,4.871067368181372,LOW,Large ($10B-$250B)
1,2.2014818828468603,20231231,21.5,209006000,UTAH,10168000.0,8913000,1235000.0,4518000.0,44.89133462568289,175907000,71940000,7305000.0,SALT LAKE CITY,22.567270391144277,11165000,32992,2139000.0,78967000,21872000.0,32992_20231231,44.89133462568289,22.567270391144277,5.684822093492583e-05,10.034939465344927,4.864932107212233,LOW,Large ($10B-$250B)
1,1.2913542417935562,20231231,10.54,207770947,NEW YORK,10212394.0,31676457,4965981.0,2650121.0,78.89678866499767,167315431,25981970,16718227.0,BUFFALO,12.972282699655196,69558197,588,1814369.0,132006502,25707178.0,588_20231231,78.89678866499767,12.972282699655196,5.976735044838751e-05,41.29108555643776,4.915217525576375,LOW,Large ($10B-$250B)
1,1.0897248258132863,20231231,13.52,203313000,NEW YORK,8265000.0,5160000,1106000.0,2189000.0,71.9477253964571,185329000,46068000,25516000.0,PURCHASE,26.298702932871613,67231000,34221,413000.0,133340000,15815000.0,34221_20231231,71.9477253964571,26.298702932871613,5.3958096142535706e-05,12.744872090343398,4.065160614422099,LOW,Large ($10B-$250B)
1,1.173130378877103,20231231,12.56,188730743,OHIO,8920788.0,34912942,4177040.0,2191214.0,77.26246656101733,155523945,41056107,20265987.0,COLUMBUS,13.091135720990032,53402292,6560,1653799.0,120161636,18388021.0,6560_20231231,77.26246656101733,13.091135720990032,6.42987804868247e-05,39.500738894105275,4.726727536912203,LOW,Large ($10B-$250B)
1,0.905701390251634,20231231,12.4,186114000,UTAH,12669000.0,33695000,4819000.0,1680000.0,86.73863972183273,159041000,24929000,77904000.0,SANDY,12.497511138674456,24685000,57803,2532000.0,137950000,13692000.0,57803_20231231,86.73863972183273,12.497511138674456,6.287686822894725e-05,31.701861719623707,6.807118217866469,LOW,Large ($10B-$250B)
1,0.6819597770301494,20231231,9.36,185890386,OHIO,7855915.0,43611725,4128647.0,1291667.0,75.34093708524354,148528430,45760749,7255430.0,CLEVELAND,14.15699209124514,46784016,17534,2044212.0,111902711,14788665.0,17534_20231231,75.34093708524354,14.15699209124514,6.732717769924585e-05,41.70297007301018,4.226100751654795,LOW,Large ($10B-$250B)
1,3.5036820054887436,20231231,38.94,180420931,UTAH,18327285.0,40644129,26541219.0,5945042.0,99.13605541240261,140966564,230344,102648543.0,SANDY,13.294003901437062,13073,27471,26039237.0,139748691,16654264.0,27471_20231231,99.13605541240261,13.294003901437062,7.093880787219868e-05,59.82262707002366,10.158070296178662,LOW,Large ($10B-$250B)
1,0.5170664634782878,20231231,5.35,165171605,VIRGINIA,6894221.0,23322783,2732912.0,846550.0,41.13460268309686,135441104,40891676,293351.0,TYSONS,19.929666364395217,23724570,57890,1807713.0,55713160,15470760.0,57890_20231231,41.13460268309686,19.929666364395217,7.383282995094312e-05,31.405800135923805,4.173974697406373,LOW,Large ($10B-$250B)
1,1.4645531155039002,20231231,14.61,151314000,ALABAMA,6886000.0,31885000,4238000.0,2244000.0,74.67000630022896,130154000,29462000,7873000.0,BIRMINGHAM,12.73990970905369,40671000,12368,2156000.0,97186000,16400000.0,12368_20231231,74.67000630022896,12.73990970905369,7.683206048219801e-05,46.87016146870162,4.550801644262924,LOW,Large ($10B-$250B)
1,0.7372548754650172,20231231,9.82,150251927,ILLINOIS,7320017.0,4764719,5171869.0,1119126.0,40.53837575878228,117020722,48713664,362946.0,CHICAGO,13.836804982746775,12682522,913,4853180.0,47438300,11591471.0,913_20231231,40.53837575878228,13.836804982746775,8.545495044886154e-05,42.48570856119391,4.87182903151718,LOW,Large ($10B-$250B)
1,1.8944858841988887,20231231,22.4,149498941,DELAWARE,18433014.0,147145,5331058.0,2604262.0,105.77601409368773,112624604,13697126,122313900.0,GREENWOOD,12.645437129277159,5890361,5649,991245.0,119129817,12339722.0,5649_20231231,105.77601409368773,12.645437129277159,8.879054527019691e-05,27.445360978763723,12.329862590799221,LOW,Large ($10B-$250B)
1,1.3153815739813062,20231231,16.39,114334131,UTAH,5605976.0,6805694,525077.0,1520308.0,91.02058782295632,91258702,7315840,35081632.0,SALT LAKE CITY,28.46153952602455,31288375,57565,101264.0,83064207,9445911.0,57565_20231231,91.02058782295632,28.46153952602455,0.00010957859120108895,9.200191335917186,4.903151798127543,LOW,Large ($10B-$250B)
1,0.0018330052741139667,20231231,0.02,113998085,NEW YORK,5477043.0,12136962,4947308.0,2044.0,103.8250891747706,81683978,9158863,1220169.0,HICKSVILLE,11.612285613072567,59102835,32541,2679113.0,84808463,9160400.0,32541_20231231,103.8250891747706,11.612285613072567,0.00012242302890782324,60.657348878564854,4.804504391455348,MEDIUM,Large ($10B-$250B)
1,-0.2836851149604472,20231231,-10.04,110371000,TEXAS,5061000.0,0,5548000.0,-313000.0,44.3691404043827,97383000,53359000,42138000.0,SAN ANTONIO,17.902019902751878,2602000,32188,1805000.0,43208000,3682000.0,32188_20231231,44.3691404043827,17.902019902751878,0.00010268732735693088,80.80396154966502,4.585443640086617,MEDIUM,Large ($10B-$250B)
1,1.956910799683139,20231231,16.94,109577000,UTAH,16145000.0,1766000,4714000.0,2001000.0,105.22780338861281,83515000,3787000,96060000.0,DRAPER,15.283554735559935,49000,27314,539000.0,87881000,12165000.0,27314_20231231,105.22780338861281,15.283554735559935,0.0001197389690474765,28.2546152001918,14.733931390711556,LOW,Large ($10B-$250B)
1,0.26006095276336333,20231231,2.3,100487977,DELAWARE,4358864.0,9729883,2924930.0,263038.0,74.05852445058115,74579393,15495002,17051331.0,WILMINGTON,17.222625051215523,26547602,29950,1424041.0,55232398,11687456.0,29950_20231231,74.05852445058115,17.222625051215523,0.00013408529618898885,50.578904547109104,4.337697036133985,LOW,Large ($10B-$250B)
1,-1.6539102715459382,20231231,-17.82,93373306,CALIFORNIA,4335055.0,10768203,2676462.0,-1580091.0,84.00293349161483,75598648,19117027,536744.0,LOS ANGELES,15.879402969844472,39055604,17281,683816.0,63505082,10314367.0,17281_20231231,84.00293349161483,15.879402969844472,0.00013227749787271328,53.327969577221644,4.64271341104705,MEDIUM,Large ($10B-$250B)
1,0.7732778796257556,20231231,12.9,87202697,UTAH,3965576.0,13270928,2095621.0,680207.0,75.85453232021861,75339017,21160696,602209.0,SALT LAKE CITY,12.778509297942083,36067297,2270,658062.0,57148059,5690339.0,2270_20231231,75.85453232021861,12.778509297942083,0.00013273334851183417,45.324071650938066,4.547538248731,LOW,Large ($10B-$250B)
1,0.996895512604583,20231231,17.2,85902000,TEXAS,4203000.0,24769000,2397000.0,876000.0,75.57164801404433,68355000,16906000,503000.0,DALLAS,12.353695730400714,22225000,983,1049000.0,51657000,5703000.0,983_20231231,75.57164801404433,12.353695730400714,0.0001462950771706532,45.63975628332064,4.892784801285186,LOW,Large ($10B-$250B)
1,1.0443824635553065,20231231,10.05,81367479,TENNESSEE,4125531.0,16569905,1977414.0,851369.0,91.56427188378049,66650287,9748822,537285.0,MEMPHIS,13.170001657385924,36877821,4977,666434.0,61027850,8953223.0,4977_20231231,91.56427188378049,13.170001657385924,0.00015003686330713025,41.2652012274714,5.070245570715052,LOW,Large ($10B-$250B)
1,1.2381101626872342,20231231,10.34,74875514,CONNECTICUT,3636073.0,12930720,1386140.0,910939.0,81.86958966967747,61191042,16034317,40911.0,STAMFORD,13.474518600817198,31071136,18221,341460.0,50096855,9131026.0,18221_20231231,81.86958966967747,13.474518600817198,0.00016342261339494758,34.84923946576936,4.8561576485471605,LOW,Large ($10B-$250B)
1,0.992152406779267,20231231,11.5,70852671,ARIZONA,4023807.0,8850297,1678009.0,690829.0,92.59365011323179,55689308,12673314,29923.0,PHOENIX,12.953502235395653,32458218,57512,326577.0,51564763,6350626.0,57512_20231231,92.59365011323179,12.953502235395653,0.00017956768290243433,38.571514606526684,5.679118293225671,LOW,Large ($10B-$250B)
1,1.7411295789360606,20231231,18.75,69478848,CALIFORNIA,3695191.0,10236644,1012899.0,1175084.0,91.10792056209362,56572639,9169036,11468.0,PASADENA,13.753413804039525,36245898,31628,299303.0,51542155,6542852.0,31628_20231231,91.10792056209362,13.753413804039525,0.0001767638946452542,25.357379432789234,5.318440225145933,LOW,Large ($10B-$250B)
1,0.0,20231231,,67099009,NEW YORK,,6705708,,,40.47552255667565,42245609,9441562,,NEW YORK,0.0,1038604,33692,,17099131,,33692_20231231,40.47552255667565,0.0,0.00023671099166779674,,,MEDIUM,Large ($10B-$250B)
1,0.8767534082388617,20231231,7.4,60943806,NEW JERSEY,3138889.0,7539866,1156152.0,535866.0,100.72573920609156,49436078,5070843,2672287.0,PASSAIC,11.636293989860208,38128849,9396,215286.0,49794855,7283861.0,9396_20231231,100.72573920609156,11.636293989860208,0.00020228141884556458,34.469042312938356,5.150464347435078,LOW,Large ($10B-$250B)
1,0.9082019323811061,20231231,11.71,59685757,GEORGIA,3047894.0,9994102,1205566.0,546375.0,83.70711181057901,51343156,9803668,1277969.0,COLUMBUS,12.29179755493423,27858397,873,329345.0,42977873,4972043.0,873_20231231,83.70711181057901,12.29179755493423,0.0001947679258361134,35.696792557470765,5.106568389507064,LOW,Large ($10B-$250B)
1,0.7842570530263511,20231231,17.98,56876000,PUERTO RICO,2628000.0,3607000,1576000.0,445000.0,44.551812302601896,53192000,24107000,6649000.0,SAN JUAN,18.15643512055239,11404000,34968,524000.0,23698000,3001000.0,34968_20231231,44.551812302601896,18.15643512055239,0.0001879981952173259,50.0,4.620578099725718,LOW,Large ($10B-$250B)
1,1.6131329449762755,20231231,9.71,54847358,ILLINOIS,3106085.0,10778787,639356.0,844453.0,74.8540000564207,43884606,7923183,330054.0,CHICAGO,17.17800621094364,14781495,33306,145645.0,32849383,9182824.0,33306_20231231,74.8540000564207,17.17800621094364,0.0002278703379494851,19.66202605997423,5.663144248443106,LOW,Large ($10B-$250B)
1,0.7820672323788467,20231231,8.03,52167342,OREGON,2544275.0,6387982,1302410.0,380949.0,88.89657144008034,41657169,8895468,203737.0,ROSEBURG,11.60669641580101,27972926,17266,188072.0,37031795,5367571.0,17266_20231231,88.89657144008034,11.60669641580101,0.00024005471903287522,47.66634691713754,4.877141334898758,LOW,Large ($10B-$250B)
1,0.0,20231231,,51279996,NEW YORK,,6827338,,,74.86735753532088,20848150,6247601,,NEW YORK,0.0,6108559,33653,,15608459,,33653_20231231,74.86735753532088,0.0,0.0004796588666140641,,,MEDIUM,Large ($10B-$250B)
1,1.2100579385409753,20231231,18.8,50957079,TEXAS,2220225.0,5866593,1222162.0,611438.0,43.81128703040913,42410482,20155030,464642.0,SAN ANTONIO,14.200183063662989,11456051,5510,427509.0,18580578,3619265.0,5510_20231231,43.81128703040913,14.200183063662989,0.00023579076512264112,46.15879087551846,4.357049194283683,LOW,Large ($10B-$250B)
1,1.054868771498163,20231231,11.19,49582657,OKLAHOMA,2339391.0,8455302,1195980.0,506487.0,68.89260140012072,34308613,14539900,407816.0,TULSA,12.302429162594692,13235191,4214,649876.0,23636096,4785453.0,4214_20231231,68.89260140012072,12.302429162594692,0.000291471998591141,40.00913936426556,4.718163853139214,LOW,Large ($10B-$250B)
1,1.0993063904209885,20231231,11.87,48934510,MISSISSIPPI,2310165.0,7953766,1154827.0,542304.0,83.68229607094429,38497138,8097585,234839.0,TUPELO,14.316977037293304,23501712,11813,317758.0,32215289,5167843.0,11813_20231231,83.68229607094429,14.316977037293304,0.0002597595696594381,43.94447630314891,4.720932119275333,LOW,Large ($10B-$250B)
1,1.3180492816422815,20231231,12.05,48802528,INDIANA,2204500.0,7590030,978574.0,632171.0,87.16908560089684,37532025,9739838,1425001.0,EVANSVILLE,12.327309014303138,23293641,3832,313077.0,32716323,5530637.0,3832_20231231,87.16908560089684,12.327309014303138,0.00026643912765165215,38.869675088388554,4.517184027843803,LOW,Large ($10B-$250B)
1,1.316554504096383,20231231,10.24,47830432,TENNESSEE,2358740.0,9695309,841575.0,602439.0,83.69696118657201,38754732,7346234,620384.0,NASHVILLE,11.964410721575765,20493233,35583,441323.0,32436533,6126296.0,35583_20231231,83.69696118657201,11.964410721575765,0.00025803300613716024,30.055573749590636,4.931462881205004,LOW,Large ($10B-$250B)
1,1.1250131433798662,20231231,8.67,46035934,PENNSYLVANIA,1988315.0,7278963,886338.0,504799.0,92.10275302284822,35143842,7164982,1715380.0,GREENVILLE,12.500885423498161,22769699,7888,283750.0,32368446,6013541.0,7888_20231231,92.10275302284822,12.500885423498161,0.0002845448713319392,39.01023958381472,4.31904998386695,LOW,Large ($10B-$250B)
1,1.1694396881638474,20231231,9.42,44886855,FLORIDA,1944158.0,3898080,1012049.0,522959.0,86.05863383429256,37163969,7271828,1233670.0,WINTER HAVEN,13.746393380193703,25667826,33555,317792.0,31982804,5798377.0,33555_20231231,86.05863383429256,13.746393380193703,0.00026907782642914164,44.74232410088641,4.331241295475033,LOW,Large ($10B-$250B)
1,0.8531110990650435,20231231,12.13,43729953,MISSOURI,1837271.0,10357244,880182.0,348973.0,63.87668252780996,35939822,12767877,328758.0,KANSAS CITY,11.897002626711618,11892370,8273,405166.0,22957166,3123374.0,8273_20231231,63.87668252780996,11.897002626711618,0.0002782428916871096,39.25113615232,4.201401725723327,LOW,Large ($10B-$250B)
1,1.557763163171866,20231231,25.05,41986004,FLORIDA,2173005.0,9607442,471494.0,659209.0,81.65376250678507,38078031,7263820,5272135.0,SAINT PETERSBURG,15.159829317245919,13425099,33893,31886.0,31092145,2804236.0,33893_20231231,81.65376250678507,15.159829317245919,0.0002626186212201991,21.3840049235994,5.175546117701509,LOW,Large ($10B-$250B)
1,0.539343408025013,20231231,3.97,41575000,DELAWARE,5389000.0,274000,3009000.0,207000.0,93.07920292596796,31716000,171000,31877000.0,WILMINGTON,16.95806372396735,5000,57203,469000.0,29521000,5167000.0,57203_20231231,93.07920292596796,16.95806372396735,0.00031529827216546854,51.36565380675998,12.962116656644618,LOW,Large ($10B-$250B)
1,0.4725640283777645,20231231,4.7,40967266,WISCONSIN,1957701.0,6960163,810439.0,192559.0,86.56834015958042,33486189,7467935,2533902.0,GREEN BAY,11.63693871853996,16983772,5296,125433.0,28988438,4080536.0,5296_20231231,86.56834015958042,11.63693871853996,0.0002986305787141081,38.904794410729224,4.7786957518717506,LOW,Large ($10B-$250B)
1,1.6694269976241751,20231231,6.59,38725000,NEW YORK,1977000.0,3016000,1025000.0,631000.0,62.14704315396909,26278000,378000,307000.0,NEW YORK,52.35803136830719,6723000,623,558000.0,16331000,9665000.0,623_20231231,62.14704315396909,52.35803136830719,0.00038054646472334265,40.433925049309664,5.105229180116204,LOW,Large ($10B-$250B)
1,1.1183754684841545,20231231,6.28,38556810,TEXAS,1453190.0,2031343,540072.0,432330.0,76.52958022440657,27241984,12803896,123656.0,EL CAMPO,16.50358254293814,17506515,16835,142378.0,20848176,7059667.0,16835_20231231,76.52958022440657,16.50358254293814,0.00036708045933805705,33.848259679311695,3.7689580647361645,LOW,Large ($10B-$250B)
1,-4.6883374799326925,20231231,-59.67,38369415,CALIFORNIA,1968066.0,3887562,2444265.0,-1863064.0,82.8275574549622,30582650,4634155,452029.0,LOS ANGELES,15.75292877887016,19414752,24045,-18946.0,25330862,3735469.0,24045_20231231,82.8275574549622,15.75292877887016,0.0003269827827215758,125.40351543260549,5.129257248253589,MEDIUM,Large ($10B-$250B)
1,1.3544089161593122,20231231,13.29,36651207,OKLAHOMA,1757861.0,2140356,604855.0,492167.0,129.67968371217677,23147777,4261028,186251.0,OKLAHOMA CITY,18.896009446208474,27857117,4063,137725.0,30017964,3666242.0,4063_20231231,129.67968371217677,18.896009446208474,0.00043200692662625877,31.90860240579958,4.796188567541582,LOW,Large ($10B-$250B)
1,1.3982304552238227,20231231,13.4,36398501,DELAWARE,3801813.0,13,1392675.0,504898.0,29.884056988019296,30548456,21365740,9876082.0,WILMINGTON,31.384656263490417,107403,33947,319214.0,9129118,4021409.0,33947_20231231,29.884056988019296,31.384656263490417,0.00032734878646567273,33.79436727786545,10.444971346484845,LOW,Large ($10B-$250B)
1,0.3283481127640657,20231231,3.45,36153160,FLORIDA,1791874.0,880440,652885.0,120475.0,92.77056514978732,27983944,7791888,2262.0,JACKSONVILLE,15.563125738315248,15445700,34775,14796.0,25960863,3429536.0,34775_20231231,92.77056514978732,15.563125738315248,0.00035734777056443506,36.13747945114492,4.9563412990731655,MEDIUM,Large ($10B-$250B)
1,0.6229016731206183,20231231,7.7,35721140,FLORIDA,1854538.0,5131901,622791.0,225288.0,91.08313418951968,26822743,8844632,79.0,MIAMI LAKES,13.887546288530253,15526456,58979,95126.0,24430995,2999189.0,58979_20231231,91.08313418951968,13.887546288530253,0.0003728179478139129,31.943504111477672,5.191710007015454,LOW,Large ($10B-$250B)
1,1.1175243681893567,20231231,11.54,35580052,MISSISSIPPI,1620497.0,7855376,819853.0,403919.0,78.93519750556266,29948878,7599974,495561.0,GULFPORT,13.039859382595465,13755179,12441,340135.0,23640206,3712718.0,12441_20231231,78.93519750556266,13.039859382595465,0.00033390232515555343,41.81575124755691,4.55450992595514,LOW,Large ($10B-$250B)
1,2.237072819088709,20231231,14.21,34237457,ARKANSAS,2128173.0,1269610,529561.0,690783.0,95.30941327326772,27405143,3244371,2965042.0,LITTLE ROCK,14.101021803302322,20244593,110,122538.0,26119681,5139976.0,110_20231231,95.30941327326772,14.101021803302322,0.0003648950125894253,23.52860940387282,6.215920183558025,LOW,Large ($10B-$250B)
1,1.4420750176321515,20231231,21.27,31504301,MISSOURI,1366758.0,3909110,918039.0,458263.0,66.3361480203864,25698298,9679998,2432719.0,KANSAS CITY,13.812180373660487,8726184,24998,570074.0,17047261,2391180.0,24998_20231231,66.3361480203864,13.812180373660487,0.0003891308288198697,47.399000016521825,4.338321932614852,LOW,Large ($10B-$250B)
1,0.8086612854283408,20231231,9.29,31111148,NEBRASKA,2347246.0,2355268,1171484.0,238071.0,82.78417638798918,26335580,5298563,10256563.0,OMAHA,11.752952120624853,7654458,5452,344775.0,21801693,2670853.0,5452_20231231,82.78417638798918,11.752952120624853,0.00037971443955287865,43.5168967849805,7.544710339843454,LOW,Large ($10B-$250B)
1,0.674403216776098,20231231,5.41,30681000,PENNSYLVANIA,1417000.0,271000,842000.0,212000.0,74.63538363982245,25232000,113000,3180000.0,PITTSBURGH,16.58482289006744,9642000,7946,800000.0,18832000,4000000.0,7946_20231231,74.63538363982245,16.58482289006744,0.0003963221306277743,37.979251240414975,4.618493530197842,LOW,Large ($10B-$250B)
1,0.8877074886460008,20231231,8.71,30603575,MONTANA,1279733.0,2036995,647554.0,276565.0,76.69556630365523,23598797,9049545,957438.0,BILLINGS,12.043648220052235,13851137,1105,166608.0,18099231,3179482.0,1105_20231231,76.69556630365523,12.043648220052235,0.00042375041405712336,44.771876065187946,4.181645445017454,LOW,Large ($10B-$250B)
1,1.3092142971733738,20231231,8.28,29851399,VIRGINIA,1401084.0,2456528,553020.0,387997.0,91.73452555809871,23062318,3783652,1062345.0,FAIRFAX,14.357407501853265,16818800,22858,139038.0,21156108,4818427.0,22858_20231231,91.73452555809871,14.357407501853265,0.00043360775790187263,35.90754498669586,4.693528768953174,LOW,Large ($10B-$250B)
1,2.4761076347089377,20231231,29.19,29141841,UTAH,2605646.0,0,562949.0,713436.0,92.94582320841968,21887841,2411622,21660880.0,SALT LAKE CITY,13.572164082283427,0,58177,263804.0,20343834,2526694.0,58177_20231231,92.94582320841968,13.572164082283427,0.0004568746638830207,19.618707417797836,8.941253917348599,LOW,Large ($10B-$250B)
1,0.7249969864214526,20231231,6.45,28309486,TEXAS,1633472.0,6868447,752428.0,208556.0,88.82212287656826,22668553,4124351,244077.0,DALLAS,15.409387384315748,5599422,34383,153751.0,20134690,3302689.0,34383_20231231,88.82212287656826,15.409387384315748,0.0004411397586780241,42.10039821555564,5.770051776990935,LOW,Large ($10B-$250B)
1,1.0091056438485806,20231231,22.41,28121331,COLORADO,1073916.0,396161,446368.0,284549.0,66.41395665236786,24398057,9442003,80200.0,LAKEWOOD,15.808872316692984,15177671,18714,128272.0,16203715,1434992.0,18714_20231231,66.41395665236786,15.808872316692984,0.00040986870388900234,37.12963363467278,3.818866183823234,LOW,Large ($10B-$250B)
1,0.38269930577003125,20231231,10.6,27748000,TEXAS,680000.0,152000,108000.0,114000.0,2.3547072699978555,23315000,24450000,107000.0,WESTLAKE,54.35282522996058,0,33497,1000.0,549000,1571000.0,33497_20231231,2.3547072699978555,54.35282522996058,0.0004289084280506112,15.859030837004406,2.450627072221421,LOW,Large ($10B-$250B)
1,0.8492305557508428,20231231,7.92,27724419,MONTANA,1024679.0,1363479,519180.0,233835.0,79.98517821859143,20029981,8288887,229154.0,KALISPELL,14.069796478324587,13326557,30788,109830.0,16021016,3043852.0,30788_20231231,79.98517821859143,14.069796478324587,0.0004992515968936766,45.762528106872665,3.695943997960787,LOW,Large ($10B-$250B)
1,0.0007959692999063078,20231231,0.01,27645540,ARKANSAS,1162042.0,3004006,1215004.0,216.0,79.1333370072882,21774900,7010629,2268447.0,FAYETTEVILLE,11.77585092038342,11727016,8728,504971.0,17231205,1864547.0,8728_20231231,79.1333370072882,11.77585092038342,0.00045924435933115655,72.8850944773676,4.203361554883718,LOW,Large ($10B-$250B)
